Content,Label
bws kerjaannya saltyin postingan harmless tweet muji win nyindir promo series dikatakan buzzer sudah,4
mbaksri berani diserok kena demo bersilid silid,3
< I-LOC/>nusantara obrolan dimeja makan bareng asisten rmh  < I-PER/>tanggaku salah pengagum < I-PER/>jokowi bi mengagumi < I-PER/>jokowi slalu,4
muncung buzzer < I-PER/>anies mingkem teroris begini ya,3
not me keluarkan duit atm pastu lupa amik duitnya lepas amik card blah huhu bodoh,3
ih bodoh sekali,1
bodoh,1
kamu peran < I-PER/>ancelotti main twitter kemarin udah bodoh sopan,1
maret diresmiin april keciduk pejabat bodoh sekali,1
takut kena demo kali,3
iyalah bela in orang hatipikirannya jahat busuk kamu presiden nga,2
bodoh dipiara,3
rakuat geeess uwes taaaa bodoh ku ra mari mari geess,3
manusia bodoh,1
halahh kontol pas parak raya ja bodoh,1
bodoh emang,1
bodoh,1
demo massal,3
cebong kamu bodoh tapir,3
ast< I-PER/>agfirullah panggilan tandanya orang menghormati aku dipanggil menikah kabar guru sekolah menikah dipanggil bu guru mbak guru teteh guru kakak guru bodoh,3
komunitas aktivis muda < I-LOC/>indonesiakami demo firli lempar tikus telur gedung kpk singki,3
teriak work life balance very long holiday tidak perlu contoh lihat banyaknya flight terganggu gara demo orang eropa nuntut,3
warnain rambut ganti warna pas comeback doang airport tes korea make ln tetep dipenjara memang hobinya nyebar palsu kek buzzer dibayar kamu pda,3
buzzer semoga kelindes kontener,3
< I-LOC/>tpi buzzer bicra pintar bunga persen dibanding bunga persn pdhl dri rusaknya abpn< I-LOC/>tpi aku salud,3
buzzer kompak sebar < I-PER/>ganjar restu capres pdip langsung dibantah sekjen buzzer halu berjamaah,3
disitukan ditulia keluaran bodoh banget anj,3
orang bodoh,3
langsung minimal baca begitu disitu sudah tercetak tahunnya bodoh,3
weezie power atas demo,3
salah buzzer nyaya kasar tendensiussok dijual dari figure berkoalisi,3
kadey kadey dik serabut mikir nyo mari sakit palo lamo lamo demo duk takey tokleh okk doh pon kito,3
klik berita dibawah wali kota < I-LOC/>palopo demo dilarang rusak fasilitas negara,3
kesalahan sudah buzzerp bodoh bangga ketololan duh china utang kereta cepat dibayar pakai apbn,3
super big buzzer,3
bahrawi slahslah bahrawipenghianat nkri terbuktimereka tergabung < I-LOC/>pkigo,4
loe orang politik buzzer kalau orang politik loe paham melanggar melanggar bukan pendukung,3
iyah cinta memang bodoh ap l< I-PER/>agi cinta sama kamu,3
trending redmi note muncul buzzer ngentot,3
< I-PER/>fpi demo keditaan cina,3
bodoh bodoh bego ajg wkwkw,1
ingetin aku aku bodoh,3
nazaruddin otaknya bro< I-PER/>anas salah terjebak pusaran hambalangcontoh sadar terjebak kelompok radikalakibat salah pilih temanmenteror pemerintah narasi kebencianhidup santai tong provokator,3
uncover ayu bodoh rapopo mbokyo minimal golek pacar sing sugih gek diporoti ng< I-PER/>ono mbak ora maling,1
yee bodoh mah memang christ mutusin waw hubungannya ama mr beast nolongin hak jan menggiring opini kamu min parah bat dirujak < I-PER/>tiati kamu ckck,3
kirain buzzer gabisa sender,3
marala < I-LOC/>samosir orang < I-LOC/>ntt kenal namanya buzzer dukung orang sesuai hati nuranibukan karna uang bodoh kau,3
pantesan kemarin pas demo kepala dusun pakai pajero wakakaka,3
segitunya buzzer tokoh politik ketikannya keliatan sekali orangorang kerjaan,3
bahrawi gua tidak milih < I-PER/>jokowi anti pancasila gitupemberontak gitumudah menuduh melabeli orang ituapakah pancasilangacaorang beda loelangsung loe labeli buzzer berasapa sifat pancasilaissampah,4
bodoh,1
ayo buktikan indomy monster streaming sekedar penggemar doyan war wer wor pemuja visual doang,4
baacoottt bacot,3
bahrawi bacot kamu kayak orang benar,1
ayo bang anter < I-LOC/>bandung,3
ayo brader tunjukkan bersih sucinya < I-ORG/>republik < I-LOC/>indonesia masamu masak takut ma < I-PER/>anas,4
ikan hiu makan tomat kamu bacot,3
aku nanya bodoh cerita orang nanya salah tertawa kamu mrasa dibayar < I-PER/>diem aku nanya kamu bocah tua bodoh aku nanya buzzer aku < I-ORG/>reply santai napa kamu sewot tua bodoh tertawa,1
bacot kamu eyak war kacung,3
rohadi kota melakulan demo mahasiswa semarang lakukan demo,3
provokator menyerang < I-PER/>anies,3
ayo suarakan tentang infrastruktur daerahmu kawan pajak tlh dikutip negara kembalikah rakyat,3
ozil ayo hiduplah < I-LOC/>papua,3
juga doi buzzer kelas kakap juga diundang ama kemenkeu,3
oooo kayaknya mantan komisioner kpk demo nuntut firli mundur tahsaat teriak demo kayak orang jujur dn bersih cacad dn noda komisioner kpk,3
< I-PER/>< I-PER/>hasibuan orang memang bacotnya ketolong firli salah bocorin dokumen rahasia kok dibelain,4
ayo tanda tangan batak kontol,4
didu makan provokasi otak pinterin,3
bacot waw p< I-PER/>agi p< I-PER/>agi,1
tai kamu iblis berkedok ustad kamu nyinyir provokasi pas pilihan umat typical khawarij,2
< I-LOC/>suai lahapakah kaum buzzer cebongers didalamny,3
yaqin tu anak demo selvie upload solah memperjuangakn demokrasi dpr kuliah begitu nek udah dpr beda tertawa,3
ayo bang berantem itung hiburan jelang lebaran diselesaikan,4
wkwkwkudah mikir pemimpin daerah lainmalu anis baswedan anis gembar gemborkan tuduh intoleran kebalikanyaemang hrs begitu pemimpin pilih kasih warganya,3
relawan < I-PER/>anies kasih kendor ayo bongkar kebusukan rezim benalu bangsa kera< I-LOC/>kusannya dalam menimbun kekayaan korupsi kelewat batas sendi pemerintahan terindikasi korupsi kejahatan menang,4
nikmati duit buzzer penjilat hasil utangan,3
capres imigran < I-LOC/>yaman merubah ulama buzzer,3
yaudah biarin yaudah senyumin yaudah lupain yaudah biasain yaudah lepasin semudah bacot kamu kalii,3
sapiens iman beriman menemukan tuhan delusional iman dtg dari tuhan < I-PER/>agamamu datangnya dari tuhan salah atheis salah tuhanmu kalau salah tuhanmu mau apa kamu bacot kamu udah cari tuhan lihat mukanya,2
munafiknya politisasi politik perusak pancasila pendusta < I-PER/>agama munafik namanya kebenaran,2
< I-PER/>prabowo subianto persen < I-PER/>ganjar < I-PER/>pranowo persen mahfud md persen panel barus maju < I-PER/>prabowo terbukti kerjanya < I-PER/>prabowo,4
